CASENUM,PERNO,VEHNO,AGE_H,SEX_H,SEAT_H,PERALC_H,WEIGHT,PER_TYPE,SEAT_POS,EJECT,SEX,HOSPITAL,PER_ALCH,LOCATN,REST_SYS,PER_DRUG,IMPAIRMT,ACTION,SAF_EQMT,AIRBAG,REGION,AGE,PJ,PSU,STR_VEH,EJECT_I
132687804,1,2,19,2,11,1,265.322,1,11,0,2,0,1,0,1,1,0,0,0,2,2,19,1,92,0,0
132687915,1,1,45,2,11,1,80.604,1,11,0,2,0,1,0,1,1,0,0,0,0,2,45,1,92,0,0
132687915,1,2,20,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,0,2,20,1,92,0,0
132688027,1,1,18,1,11,1,73.887,1,11,0,1,0,1,0,1,1,0,0,0,0,2,18,23,92,0,0
132688027,1,2,30,1,11,1,73.887,1,11,0,1,0,1,0,1,1,0,0,0,0,2,30,23,92,0,0
132688267,1,1,18,2,11,1,80.604,1,11,0,2,0,1,0,1,1,0,0,0,2,2,18,1,92,0,0
132688267,2,1,16,2,13,0,80.604,2,13,0,2,0,0,0,1,0,0,0,0,2,2,16,1,92,0,0
132688267,1,2,28,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,2,2,28,1,92,0,0
132688267,2,2,25,2,13,0,80.604,2,13,0,2,0,0,0,0,0,0,0,0,2,2,25,1,92,0,0
132688267,3,2,23,2,23,0,80.604,2,23,0,2,0,0,0,2,0,0,0,0,0,2,23,1,92,0,0
132688375,1,1,40,1,11,1,3.359,1,11,0,1,0,1,0,1,1,0,0,0,0,2,40,1,92,0,0
132688375,1,2,41,2,11,1,3.359,1,11,0,2,0,1,0,1,1,0,0,0,2,2,41,1,92,0,0
132688375,2,2,74,2,13,0,3.359,2,13,0,2,0,0,0,1,0,0,0,0,2,2,74,1,92,0,0
132688375,1,3,73,2,11,1,3.359,1,11,0,2,0,1,0,1,1,0,0,0,2,2,73,1,92,0,0
132688375,2,3,87,2,13,0,3.359,2,13,0,2,0,0,0,1,0,0,0,0,2,2,87,1,92,0,0
132688465,1,1,51,2,11,2,267.731,1,11,0,9,0,9,0,9,9,0,0,0,9,2,999,16,92,0,0
132688476,1,1,28,1,11,1,19.124,1,11,0,1,0,1,0,2,1,0,0,0,0,2,28,16,92,0,0
132688476,1,2,18,2,11,1,19.124,1,11,0,2,0,1,0,1,1,0,0,0,2,2,18,16,92,0,0
132688496,1,1,45,2,11,1,76.495,1,11,0,2,0,1,0,1,1,0,0,0,2,2,45,16,92,0,0
132688496,1,2,36,1,11,1,76.495,1,11,0,1,0,1,0,1,1,0,0,0,2,2,36,16,92,0,0
132688496,2,2,36,1,23,0,76.495,2,23,0,1,0,0,0,1,0,0,0,0,0,2,36,16,92,0,0
132688551,1,1,42,1,11,1,267.731,1,11,0,1,0,1,0,0,1,0,0,0,0,2,42,16,92,0,0
132688551,2,1,54,1,13,0,267.731,2,13,0,1,0,0,0,0,0,0,0,0,0,2,54,16,92,0,0
132688551,1,2,21,2,11,1,267.731,1,11,0,2,0,1,0,1,1,0,0,0,2,2,21,16,92,0,0
132688650,1,1,66,2,11,1,80.604,1,11,0,2,1,1,0,1,1,0,0,0,0,2,66,2,92,0,0
132688830,1,1,19,1,11,1,266.086,1,11,0,1,0,1,0,1,1,0,0,0,2,2,19,7,92,0,0
132688830,2,1,19,1,13,0,266.086,2,13,0,1,0,0,0,1,0,0,0,0,2,2,19,7,92,0,0
132688830,1,2,55,2,11,1,266.086,1,11,0,2,0,1,0,1,1,0,0,0,0,2,55,7,92,0,0
132688894,1,1,27,2,11,1,80.604,1,11,0,2,0,1,0,0,1,0,0,0,2,2,27,4,92,0,0
132688894,1,2,28,1,11,1,80.604,1,11,0,1,0,1,0,0,1,0,0,0,2,2,28,4,92,0,0
132688894,1,3,59,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,2,2,59,4,92,0,0
132689170,1,1,41,1,11,1,265.322,1,11,0,1,0,9,0,9,9,0,0,0,9,2,999,1,92,0,0
132689170,1,2,40,1,11,1,265.322,1,11,0,1,0,1,0,1,1,0,0,0,2,2,40,1,92,0,0
132689170,2,2,57,2,13,0,265.322,2,13,0,2,0,0,0,1,0,0,0,0,2,2,57,1,92,0,0
132689170,3,2,6,1,21,0,265.322,2,21,0,1,0,0,0,1,0,0,0,0,0,2,6,1,92,0,0
132689170,4,2,1,1,23,0,265.322,2,23,0,1,0,0,0,1,0,0,0,0,0,2,1,1,92,0,0
132689282,1,1,35,1,11,1,3.359,1,11,0,1,0,1,0,1,1,0,0,0,0,2,35,1,92,0,0
132689282,1,2,39,1,11,1,3.359,1,11,0,1,0,1,0,1,1,0,0,0,0,2,39,1,92,0,0
132689282,2,2,87,1,13,0,3.359,2,13,0,1,0,0,0,1,0,0,0,0,0,2,87,1,92,0,0
132689424,1,1,44,1,11,1,266.086,1,11,0,1,0,1,0,1,1,0,0,0,2,2,44,7,92,0,0
132689694,1,1,63,1,11,1,265.322,1,11,0,1,0,1,0,1,1,0,0,0,0,2,63,1,92,0,0
132689694,1,2,49,1,11,1,265.322,1,11,0,1,0,1,0,1,1,0,0,0,0,2,49,1,92,0,0
132689837,1,1,17,2,11,1,265.322,1,11,0,2,0,1,0,1,1,0,0,0,0,2,17,4,92,0,0
132689837,1,2,58,2,11,1,265.322,1,11,0,2,0,1,0,1,1,0,0,0,0,2,58,4,92,0,0
132689842,1,1,30,2,11,1,80.604,1,11,0,2,0,1,0,1,1,0,0,0,2,2,30,4,92,0,0
132689842,1,2,21,2,11,1,80.604,1,11,0,2,0,1,0,1,1,0,0,0,2,2,21,4,92,0,0
132689842,1,3,26,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,0,2,26,4,92,0,0
132689864,1,1,37,2,11,1,278.979,1,11,0,2,0,1,0,1,1,0,0,0,2,2,37,41,92,0,0
132689864,1,2,58,1,11,1,278.979,1,11,0,1,0,1,0,1,1,0,0,0,0,2,58,41,92,0,0
132689864,2,2,9,1,13,0,278.979,2,13,0,1,0,0,0,1,0,0,0,0,0,2,9,41,92,0,0
132689910,1,1,28,1,11,1,278.979,1,11,0,1,0,1,0,1,1,0,0,0,0,2,28,41,92,0,0
132689910,1,2,44,2,11,1,278.979,1,11,0,2,0,1,0,1,1,0,0,0,0,2,44,41,92,0,0
132689925,1,1,40,2,11,1,73.887,1,11,0,2,0,1,0,1,1,0,0,0,2,2,40,23,92,0,0
132689925,1,2,52,2,11,1,73.887,1,11,0,2,0,1,0,1,1,0,0,0,2,2,52,23,92,0,0
132689925,2,2,26,2,13,0,73.887,2,13,0,2,0,0,0,1,0,0,0,0,2,2,26,23,92,0,0
132689933,1,1,19,1,11,1,73.887,1,11,0,1,0,1,0,1,1,0,0,0,2,2,19,23,92,0,0
132689933,1,2,43,2,11,1,73.887,1,11,0,2,1,1,0,1,1,0,0,0,0,2,43,23,92,0,0
132689981,1,0,61,1,0,1,23.51,5,0,8,1,0,1,11,0,1,0,24,1,8,2,61,1,92,1,8
132689981,1,1,66,1,11,1,23.51,1,11,0,1,0,1,0,1,1,0,0,0,2,2,66,1,92,0,0
132690059,1,1,25,1,11,1,82.407,1,11,0,1,0,1,0,1,1,0,0,0,2,2,25,11,92,0,0
132690059,1,2,44,1,11,1,82.407,1,11,0,1,0,1,0,1,1,0,0,0,2,2,44,11,92,0,0
132690228,1,1,34,2,11,1,76.495,1,11,0,2,0,1,0,1,1,0,0,0,0,2,34,16,92,0,0
132690228,1,2,45,2,11,1,76.495,1,11,0,2,0,1,0,1,1,0,0,0,2,2,45,16,92,0,0
132690228,1,3,35,1,11,1,76.495,1,11,0,1,0,1,0,1,1,0,0,0,2,2,35,16,92,0,0
132690265,1,1,41,1,11,1,76.495,1,11,0,1,0,1,0,1,1,0,0,0,2,2,41,16,92,0,0
132690327,1,1,22,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,2,2,22,2,92,0,0
132690327,2,1,21,1,13,0,80.604,2,13,0,1,0,0,0,1,0,0,0,0,2,2,21,2,92,0,0
132690327,1,2,58,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,1,2,58,2,92,0,0
132690338,1,1,22,2,11,1,265.322,1,11,0,2,0,1,0,1,1,0,0,0,2,2,22,2,92,0,0
132690338,1,2,35,1,11,1,265.322,1,11,0,1,0,1,0,1,1,0,0,0,2,2,35,2,92,0,0
132690407,1,1,41,1,11,1,6.435,1,11,0,1,0,1,0,1,1,0,0,0,0,2,41,5,92,0,0
132690613,1,1,36,1,11,1,3.359,1,11,0,1,0,1,0,9,1,0,0,0,0,2,36,1,92,0,0
132690613,1,2,38,1,11,1,3.359,1,11,0,1,1,1,0,9,1,0,0,0,0,2,38,1,92,0,0
132690613,1,3,44,1,11,1,3.359,1,11,0,1,0,1,0,1,1,0,0,0,0,2,44,1,92,0,0
132690613,2,3,17,1,13,0,3.359,2,13,0,1,0,0,0,1,0,0,0,0,0,2,17,1,92,0,0
132690613,1,4,25,2,11,1,3.359,1,11,0,2,0,1,0,1,1,0,0,0,0,2,25,1,92,0,0
132690613,2,4,3,1,13,0,3.359,2,13,0,1,0,0,0,6,0,0,0,0,0,2,3,1,92,0,0
132690613,1,5,31,2,11,1,3.359,1,11,0,2,0,1,0,1,1,0,0,0,0,2,31,1,92,0,0
132690613,2,5,1,1,23,0,3.359,2,23,0,1,0,0,0,6,0,0,0,0,0,2,1,1,92,0,0
132690619,1,1,22,1,11,1,80.604,1,11,0,1,0,1,0,1,1,2,0,0,1,2,22,1,92,0,0
132690706,1,1,45,1,11,1,3.359,1,11,0,1,0,1,0,1,1,0,0,0,0,2,45,4,92,0,0
132690706,1,2,19,1,11,1,3.359,1,11,0,1,0,1,0,1,1,0,0,0,0,2,19,4,92,0,0
132690791,1,1,22,1,11,1,281.495,1,11,0,1,0,1,0,0,1,0,0,0,0,2,22,38,92,0,0
132690825,1,1,69,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,2,2,69,3,92,0,0
132690825,1,2,56,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,2,2,56,3,92,0,0
132690830,1,1,39,2,11,1,3.359,1,11,0,2,0,1,0,1,1,0,0,0,2,2,39,3,92,0,0
132690830,2,1,10,2,13,0,3.359,2,13,0,2,0,0,0,1,0,0,0,0,0,2,10,3,92,0,0
132690830,3,1,9,1,21,0,3.359,2,21,0,1,0,0,0,2,0,0,0,0,0,2,9,3,92,0,0
132690830,4,1,9,1,22,0,3.359,2,22,0,1,0,0,0,2,0,0,0,0,0,2,9,3,92,0,0
132690830,5,1,8,2,23,0,3.359,2,23,0,2,0,0,0,2,0,0,0,0,0,2,8,3,92,0,0
132690830,6,1,8,2,31,0,3.359,2,31,0,2,0,0,0,2,0,0,0,0,0,2,8,3,92,0,0
132690830,7,1,7,2,32,0,3.359,2,32,0,2,0,0,0,2,0,0,0,0,0,2,7,3,92,0,0
132690830,8,1,8,2,33,0,3.359,2,33,0,2,0,0,0,2,0,0,0,0,0,2,8,3,92,0,0
132690830,9,1,9,2,51,0,3.359,2,51,0,2,0,0,0,2,0,0,0,0,0,2,9,3,92,0,0
132690830,10,1,8,2,51,0,3.359,2,51,0,2,0,0,0,2,0,0,0,0,0,2,8,3,92,0,0
132690830,11,1,7,1,51,0,3.359,2,51,0,1,0,0,0,2,0,0,0,0,0,2,7,3,92,0,0
132690830,12,1,8,2,51,0,3.359,2,51,0,2,0,0,0,2,0,0,0,0,0,2,8,3,92,0,0
132690830,13,1,9,2,51,0,3.359,2,51,0,2,0,0,0,2,0,0,0,0,0,2,9,3,92,0,0
132690830,14,1,9,1,51,0,3.359,2,51,0,1,0,0,0,2,0,0,0,0,0,2,9,3,92,0,0
132690830,15,1,9,1,51,0,3.359,2,51,0,1,0,0,0,2,0,0,0,0,0,2,9,3,92,0,0
132690830,1,2,31,1,11,1,3.359,1,11,0,1,0,1,0,2,1,0,0,0,0,2,31,3,92,0,0
132690840,1,1,43,2,11,1,267.822,1,11,0,2,0,1,0,1,1,0,0,0,2,2,999,11,92,0,0
132690840,2,1,17,2,13,0,267.822,2,13,0,2,0,0,0,1,0,0,0,0,2,2,17,11,92,0,0
132690900,1,1,20,1,11,1,278.979,1,11,0,1,0,1,0,1,1,0,0,0,2,2,20,41,92,0,0
132690900,1,2,21,1,11,1,278.979,1,11,0,1,0,1,0,1,1,0,0,0,2,2,21,41,92,0,0
132690949,1,1,16,1,11,1,265.322,1,11,0,1,0,1,0,1,1,0,0,0,2,2,16,1,92,0,0
132690949,1,2,67,2,11,1,265.322,1,11,0,2,0,1,0,1,1,0,0,0,2,2,67,1,92,0,0
132690949,2,2,45,2,13,0,265.322,2,13,0,2,0,0,0,1,0,0,0,0,2,2,45,1,92,0,0
132690949,3,2,17,2,21,0,265.322,2,21,0,2,0,0,0,0,0,0,0,0,0,2,17,1,92,0,0
132690949,1,3,66,1,11,1,265.322,1,11,0,1,0,1,0,1,1,0,0,0,2,2,66,1,92,0,0
132690949,2,3,61,2,13,0,265.322,2,13,0,2,0,0,0,1,0,0,0,0,2,2,61,1,92,0,0
132691123,1,1,62,1,11,1,266.086,1,11,0,1,0,1,0,1,1,0,0,0,0,2,62,7,92,0,0
132691123,1,2,33,2,11,1,266.086,1,11,0,2,1,1,0,1,1,0,0,0,2,2,33,7,92,0,0
132691123,2,2,31,2,13,0,266.086,2,13,0,2,1,0,0,1,0,0,0,0,2,2,31,7,92,0,0
132691136,1,1,62,1,11,1,6.188,1,11,0,1,0,1,0,1,1,0,0,0,0,2,62,7,92,0,0
132691136,1,2,69,1,11,1,6.188,1,11,0,1,0,1,0,1,1,0,0,0,1,2,69,7,92,0,0
132691151,1,1,16,2,11,1,80.444,1,11,0,2,0,1,0,1,1,0,0,0,1,2,16,7,92,0,0
132691151,1,2,28,2,11,1,80.444,1,11,0,2,0,1,0,1,1,0,0,0,2,2,28,7,92,0,0
132691151,2,2,28,1,13,0,80.444,2,13,0,1,0,0,0,1,0,0,0,0,2,2,28,7,92,0,0
132691151,3,2,9,2,21,0,80.444,2,21,0,2,0,0,0,1,0,0,0,0,0,2,9,7,92,0,0
132691151,4,2,4,1,23,0,80.444,2,23,0,1,0,0,0,1,0,0,0,0,0,2,4,7,92,0,0
132691174,1,1,78,2,11,1,80.287,1,11,0,2,1,1,0,1,1,0,0,0,1,2,78,15,92,0,0
132691174,1,2,46,1,11,1,80.287,1,11,0,1,0,1,0,1,1,0,0,0,2,2,46,15,92,0,0
132691234,1,1,41,1,11,1,6.435,1,11,0,1,0,1,0,1,1,0,0,0,0,2,41,5,92,0,0
132691234,1,2,51,2,11,1,6.435,1,11,0,2,0,1,0,1,1,0,0,0,0,2,51,5,92,0,0
132691234,2,2,10,1,13,0,6.435,2,13,0,1,0,0,0,1,0,0,0,0,0,2,10,5,92,0,0
132691249,1,1,24,2,11,1,77.223,1,11,0,2,0,1,0,1,1,0,0,0,0,2,24,5,92,0,0
132691249,1,2,33,2,11,1,77.223,1,11,0,2,0,1,0,1,1,0,0,0,0,2,33,5,92,0,0
132691395,1,1,40,2,11,1,76.495,1,11,0,2,0,1,0,1,1,0,0,0,2,2,40,16,92,0,0
132691395,1,2,43,1,11,1,76.495,1,11,0,1,0,1,0,1,1,0,0,0,2,2,43,16,92,0,0
132691395,1,3,25,2,11,1,76.495,1,11,0,2,0,1,0,1,1,0,0,0,2,2,25,16,92,0,0
132691395,1,4,35,1,11,1,76.495,1,11,0,1,0,9,0,9,9,0,0,0,2,2,999,16,92,0,0
132691420,1,1,82,1,11,1,267.731,1,11,0,1,0,1,0,1,1,0,0,0,2,2,82,16,92,0,0
132691420,1,2,26,1,11,1,267.731,1,11,0,1,0,1,0,0,1,0,0,0,0,2,26,16,92,0,0
132691506,1,1,36,1,11,1,80.444,1,11,0,1,0,1,0,2,1,0,0,0,0,2,36,7,92,0,0
132691506,1,2,49,1,11,1,80.444,1,11,0,1,1,1,0,1,1,0,0,0,2,2,49,7,92,0,0
132691506,1,3,29,1,11,1,80.444,1,11,0,1,0,1,0,1,1,0,0,0,2,2,29,7,92,0,0
132691541,1,1,42,1,11,1,10.301,1,11,0,1,0,1,0,1,1,0,0,0,0,2,42,11,92,0,0
132691541,1,2,63,1,11,1,10.301,1,11,0,1,0,1,0,1,1,0,0,0,2,2,63,11,92,0,0
132691541,1,3,47,1,11,1,10.301,1,11,0,1,0,1,0,1,1,0,0,0,2,2,47,11,92,0,0
132691541,1,4,65,2,11,1,10.301,1,11,0,9,0,1,0,1,1,0,0,0,2,2,65,11,92,0,0
132691769,1,1,40,1,11,1,3.359,1,11,0,1,0,1,0,1,1,0,0,0,0,2,40,1,92,0,0
132691769,1,2,81,1,11,1,3.359,1,11,0,1,1,1,0,9,1,0,0,0,1,2,81,1,92,0,0
132691799,1,1,73,2,11,1,3.359,1,11,0,2,0,1,0,1,1,0,0,0,0,2,73,1,92,0,0
132691799,1,2,44,1,11,1,3.359,1,11,0,1,0,1,0,1,1,0,0,0,0,2,44,1,92,0,0
132691799,2,2,27,1,13,0,3.359,2,13,0,1,0,0,0,1,0,0,0,0,0,2,27,1,92,0,0
132692119,1,1,68,2,11,1,3.359,1,11,0,2,0,1,0,1,1,0,0,0,2,2,68,4,92,0,0
132692119,2,1,78,1,13,0,3.359,2,13,0,1,0,0,0,1,0,0,0,0,2,2,78,4,92,0,0
132692119,1,2,33,1,11,1,3.359,1,11,0,1,0,1,0,1,1,0,0,0,2,2,33,4,92,0,0
132692209,1,1,18,1,11,1,80.604,1,11,0,1,1,1,0,1,1,0,0,0,0,2,18,4,92,0,0
132692209,1,2,41,2,11,1,80.604,1,11,0,2,1,1,0,1,1,0,0,0,0,2,41,4,92,0,0
132692228,1,1,21,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,0,2,21,3,92,0,0
132692228,1,2,68,2,11,1,80.604,1,11,0,2,0,1,0,1,1,0,0,0,2,2,68,3,92,0,0
132692297,1,1,37,1,11,1,80.604,1,11,0,1,1,1,0,0,1,0,0,0,0,2,37,1,92,0,0
132692493,1,1,36,2,11,1,258.605,1,11,0,2,0,1,0,1,1,0,0,0,2,2,36,23,92,0,0
132692493,1,2,47,1,11,1,258.605,1,11,0,1,0,1,0,1,1,0,0,0,2,2,47,23,92,0,0
132692651,1,1,22,2,11,1,265.322,1,11,0,2,0,1,0,1,1,0,0,0,2,2,22,1,92,0,0
132692651,2,1,4,1,21,0,265.322,2,21,0,1,0,0,0,1,0,0,0,0,0,2,4,1,92,0,0
132692651,3,1,2,1,22,0,265.322,2,22,0,1,0,0,0,1,0,0,0,0,0,2,2,1,92,0,0
132692651,4,1,2,2,23,0,265.322,2,23,0,2,0,0,0,1,0,0,0,0,0,2,2,1,92,0,0
132692651,1,2,40,2,11,1,265.322,1,11,0,2,0,1,0,1,1,0,0,0,2,2,40,1,92,0,0
132693019,1,1,25,2,11,1,77.223,1,11,0,2,0,1,0,1,1,0,0,0,1,2,25,5,92,0,0
132693019,1,2,46,2,11,1,77.223,1,11,0,2,0,1,0,1,1,0,0,0,2,2,46,5,92,0,0
132693023,1,1,31,1,11,1,6.435,1,11,0,1,0,1,0,1,1,0,0,0,2,2,31,5,92,0,0
132693023,1,2,67,2,11,1,6.435,1,11,0,2,1,1,0,1,1,0,0,0,0,2,67,5,92,0,0
132693023,1,3,51,1,11,1,6.435,1,11,0,1,0,1,0,2,1,0,0,0,0,2,51,5,92,0,0
132693027,1,1,22,1,11,1,6.435,1,11,0,1,0,1,0,1,1,0,0,0,0,2,22,5,92,0,0
132693027,2,1,43,1,13,0,6.435,2,13,0,1,0,0,0,1,0,0,0,0,0,2,43,5,92,0,0
132693027,1,2,51,1,11,1,6.435,1,11,0,1,0,1,0,1,1,0,0,0,9,2,51,5,92,0,0
132693038,1,1,72,1,11,1,6.435,1,11,0,1,0,1,0,1,1,0,0,0,0,2,72,5,92,0,0
132693038,1,2,24,1,11,1,6.435,1,11,0,1,0,1,0,1,1,0,0,0,2,2,24,5,92,0,0
132693038,2,2,24,2,13,0,6.435,2,13,0,2,0,0,0,1,0,0,0,0,2,2,24,5,92,0,0
132693038,1,3,38,1,11,1,6.435,1,11,0,1,0,1,0,1,1,0,0,0,0,2,38,5,92,0,0
132693053,1,1,57,1,11,1,263.844,1,11,0,1,0,1,0,1,1,0,0,0,0,2,57,5,92,0,0
132693053,1,2,30,2,11,1,263.844,1,11,0,2,0,1,0,1,1,0,0,0,2,2,30,5,92,0,0
132693053,1,3,30,2,11,1,263.844,1,11,0,2,0,1,0,1,1,0,0,0,2,2,30,5,92,0,0
132693088,1,1,45,1,11,1,265.322,1,11,0,1,0,1,0,1,1,0,0,0,0,2,45,1,92,0,0
132693088,1,2,29,1,11,1,265.322,1,11,0,1,0,1,0,1,1,0,0,0,2,2,29,1,92,0,0
132693187,1,1,69,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,0,2,69,1,92,0,0
132693187,2,1,82,1,13,0,80.604,2,13,0,1,0,0,0,1,0,0,0,0,0,2,82,1,92,0,0
132693187,1,2,23,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,9,2,23,1,92,0,0
132693187,2,2,22,1,12,0,80.604,2,12,0,1,0,0,0,1,0,0,0,0,0,2,22,1,92,0,0
132693187,3,2,20,1,13,0,80.604,2,13,0,1,0,0,0,1,0,0,0,0,0,2,20,1,92,0,0
132693187,1,3,18,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,9,2,18,1,92,0,0
132693187,2,3,18,1,13,0,80.604,2,13,0,1,0,0,0,1,0,0,0,0,9,2,18,1,92,0,0
132693321,1,1,52,1,11,2,80.604,1,11,0,1,0,2,0,1,1,0,0,0,0,2,52,3,92,0,0
132693339,1,1,24,1,11,1,3.359,1,11,0,1,0,1,0,1,1,0,0,0,0,2,24,3,92,0,0
132693339,2,1,19,1,13,0,3.359,2,13,0,1,0,0,0,1,0,0,0,0,0,2,19,3,92,0,0
132693339,1,2,84,2,11,1,3.359,1,11,0,2,1,1,0,1,1,0,0,0,0,2,84,3,92,0,0
132693368,1,1,25,1,11,1,6.188,1,11,0,1,0,1,0,1,1,0,0,0,0,2,25,7,92,0,0
132693368,1,2,19,1,11,1,6.188,1,11,0,1,0,1,0,0,1,0,0,0,2,2,19,7,92,0,0
132693368,2,2,27,1,13,0,6.188,2,13,0,1,0,0,0,0,0,0,0,0,2,2,27,7,92,0,0
132693372,1,1,29,1,11,1,6.188,1,11,0,1,0,1,0,1,1,0,0,0,0,2,29,7,92,0,0
132693372,1,2,30,1,11,1,6.188,1,11,0,1,1,1,0,1,1,0,0,0,2,2,30,7,92,0,0
132693574,1,1,80,1,11,1,3.359,1,11,0,1,0,1,0,1,1,0,0,0,2,2,80,4,92,0,0
132693574,1,2,37,1,11,1,3.359,1,11,0,1,0,1,0,1,1,0,0,0,2,2,37,4,92,0,0
132693757,1,1,40,1,11,1,77.223,1,11,0,1,0,1,0,1,1,0,0,0,2,2,40,5,92,0,0
132693757,1,2,49,1,11,1,77.223,1,11,0,1,0,1,0,1,1,0,0,0,2,2,49,5,92,0,0
132693757,1,3,57,1,11,1,77.223,1,11,0,1,0,1,0,1,1,0,0,0,2,2,57,5,92,0,0
132693757,2,3,46,1,13,0,77.223,2,13,0,1,0,0,0,1,0,0,0,0,2,2,46,5,92,0,0
132693782,1,1,37,2,11,1,77.223,1,11,0,2,1,1,0,1,1,0,0,0,1,2,37,5,92,0,0
132693782,2,1,15,1,13,0,77.223,2,13,0,1,1,0,0,1,0,0,0,0,1,2,15,5,92,0,0
132693782,3,1,16,1,21,0,77.223,2,21,0,1,1,0,0,1,0,0,0,0,0,2,16,5,92,0,0
132693782,1,2,51,2,11,1,77.223,1,11,0,2,0,1,0,1,1,0,0,0,2,2,51,5,92,0,0
132693782,2,2,4,1,23,0,77.223,2,23,0,1,0,0,0,1,0,0,0,0,0,2,4,5,92,0,0
132693808,1,1,92,1,11,1,80.604,1,11,0,1,0,1,0,1,1,98,0,0,0,2,92,1,92,0,0
132693944,1,1,19,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,0,2,19,1,92,0,0
132693944,2,1,19,1,13,0,80.604,2,13,0,1,0,0,0,1,0,0,0,0,0,2,19,1,92,0,0
132693944,1,2,60,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,2,2,60,1,92,0,0
132693944,2,2,60,2,13,0,80.604,2,13,0,2,0,0,0,1,0,0,0,0,2,2,60,1,92,0,0
132693944,1,3,34,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,0,2,34,1,92,0,0
132694051,1,1,24,2,11,1,73.887,1,11,0,2,0,1,0,1,1,0,0,0,0,2,24,23,92,0,0
132694051,1,2,52,1,11,1,73.887,1,11,0,1,0,1,0,1,1,0,0,0,2,2,52,23,92,0,0
132694051,1,3,23,1,11,1,73.887,1,11,0,1,0,1,0,1,1,0,0,0,2,2,23,23,92,0,0
132694077,1,1,66,1,11,1,92.993,1,11,0,1,0,1,0,1,1,0,0,0,2,2,66,41,92,0,0
132694077,1,2,67,2,11,1,92.993,1,11,0,2,0,1,0,1,1,0,0,0,2,2,67,41,92,0,0
132694102,1,1,47,1,11,1,266.086,1,11,0,1,0,1,0,1,1,0,0,0,2,2,47,7,92,0,0
132694102,1,2,41,1,11,1,266.086,1,11,0,1,0,1,0,1,1,0,0,0,0,2,41,7,92,0,0
132694133,1,1,24,1,11,1,80.444,1,11,0,1,0,9,0,9,9,0,0,0,0,2,999,7,92,0,0
132694136,1,1,35,1,11,1,6.188,1,11,0,1,1,1,0,1,1,0,0,0,0,2,35,7,92,0,0
132694136,1,2,24,1,11,1,6.188,1,11,0,1,0,1,0,1,1,0,0,0,1,2,24,7,92,0,0
132694136,1,3,57,1,11,1,6.188,1,11,0,1,0,1,0,1,1,0,0,0,0,2,57,7,92,0,0
132694136,2,3,51,2,13,0,6.188,2,13,0,2,1,0,0,1,0,0,0,0,0,2,51,7,92,0,0
132694175,1,1,26,1,11,1,265.322,1,11,0,1,0,1,0,1,1,0,0,0,2,2,26,3,92,0,0
132694175,1,2,39,2,11,1,265.322,1,11,0,2,0,1,0,1,1,0,0,0,0,2,39,3,92,0,0
132694187,1,1,22,2,11,1,80.604,1,11,0,2,1,1,0,1,1,0,0,0,0,2,22,3,92,0,0
132694187,1,2,37,1,11,1,80.604,1,11,0,1,0,1,0,1,1,0,0,0,1,2,37,3,92,0,0
132694203,1,1,20,1,11,1,80.287,1,11,0,9,0,9,0,9,9,0,0,0,9,2,999,15,92,0,0
132694203,1,2,43,2,11,1,80.287,1,11,0,2,0,1,0,1,1,0,0,0,0,2,43,15,92,0,0
132694203,2,2,14,1,13,0,80.287,2,13,0,1,0,0,0,1,0,0,0,0,0,2,14,15,92,0,0
132694211,1,1,31,1,11,1,80.287,1,11,0,1,0,1,0,1,1,0,0,0,0,2,31,15,92,0,0
132694211,2,1,22,2,13,0,80.287,2,13,0,2,0,0,0,1,0,0,0,0,0,2,22,15,92,0,0
132694211,1,2,26,2,11,1,80.287,1,11,0,2,0,1,0,1,1,0,0,0,2,2,26,15,92,0,0
132694409,1,1,18,2,11,1,76.495,1,11,0,2,1,1,0,9,1,0,0,0,2,2,18,16,92,0,0
132694424,1,0,67,2,0,1,19.124,5,0,8,2,1,8,1,0,8,0,0,1,8,2,67,16,92,1,8
132694424,1,1,28,2,11,1,19.124,1,11,0,2,0,1,0,1,1,0,0,0,2,2,28,16,92,0,0
132694614,1,1,21,2,11,1,267.822,1,11,0,2,0,1,0,1,1,0,0,0,0,2,21,11,92,0,0
132694614,1,2,58,2,11,1,267.822,1,11,0,2,0,1,0,1,1,0,0,0,2,2,58,11,92,0,0
